extension_id,loan_number,extension_sequence,extension_request_date,extension_days,extension_fee_percent,extension_fee_amount,requested_by_role,approved_by_employee_id,reason_code,lock_expiration_date_before,lock_expiration_date_after
91406,70003435,1,2023-02-03,15,0.0025,391.32,Processor,129,Appraisal Delay,2023-02-08,2023-02-23
91407,70003435,2,2023-02-20,5,0.00125,195.66,Processor,135,Underwriting Conditions,2023-02-23,2023-02-28
91408,70003437,1,2023-03-21,15,0.0025,698.73,Broker,129,Title Issues,2023-03-26,2023-04-10
91409,70003441,1,2023-02-03,15,0.0025,1860.03,Loan Officer,130,Title Issues,2023-02-04,2023-02-19
91410,70003450,1,2023-02-08,5,0.00125,418.55,Loan Officer,132,Borrower Delay,2023-02-12,2023-02-17
91411,70003450,2,2023-02-15,5,0.00125,418.55,Broker,131,Title Issues,2023-02-17,2023-02-22
91412,70003450,3,2023-02-18,15,0.0025,837.09,Processor,129,Title Issues,2023-02-22,2023-03-09
91413,70003450,4,2023-03-06,15,0.0025,837.09,Loan Officer,127,Underwriting Conditions,2023-03-09,2023-03-24
91414,70003451,1,2023-03-23,15,0.0025,1355.97,Loan Officer,138,Appraisal Delay,2023-03-26,2023-04-10
91415,70003452,1,2023-04-14,15,0.0025,1999.04,Processor,132,Underwriting Conditions,2023-04-17,2023-05-02
91416,70003455,1,2023-02-20,15,0.0025,554.89,Loan Officer,134,Title Issues,2023-02-23,2023-03-10
91417,70003455,2,2023-03-05,15,0.0025,554.89,Processor,129,Rate Shopping,2023-03-10,2023-03-25
91418,70003456,1,2023-04-17,15,0.0025,755.34,Loan Officer,134,Borrower Delay,2023-04-19,2023-05-04
91419,70003458,1,2023-03-01,15,0.0025,591.03,Processor,126,Appraisal Delay,2023-03-02,2023-03-17
91420,70003462,1,2023-03-31,5,0.00125,977.23,Loan Officer,131,Underwriting Conditions,2023-04-05,2023-04-10
91421,70003462,2,2023-04-05,15,0.0025,1954.46,Broker,139,Borrower Delay,2023-04-10,2023-04-25
91422,70003464,1,2023-02-24,15,0.0025,1741.83,Broker,126,Title Issues,2023-03-01,2023-03-16
91423,70003464,2,2023-03-12,5,0.00125,870.91,Loan Officer,134,Underwriting Conditions,2023-03-16,2023-03-21
91424,70003465,1,2023-03-19,5,0.00125,304.02,Processor,126,Borrower Delay,2023-03-24,2023-03-29
91425,70003465,2,2023-03-25,15,0.0025,608.04,Broker,126,Underwriting Conditions,2023-03-29,2023-04-13
91426,70003471,1,2023-03-01,15,0.0025,1103.5,Broker,136,Appraisal Delay,2023-03-02,2023-03-17
91427,70003474,1,2023-03-31,15,0.0025,1543.62,Processor,128,Rate Shopping,2023-04-05,2023-04-20
91428,70003474,2,2023-04-19,5,0.00125,771.81,Loan Officer,136,Title Issues,2023-04-20,2023-04-25
91429,70003475,1,2023-03-08,15,0.0025,864.58,Loan Officer,126,Underwriting Conditions,2023-03-13,2023-03-28
91430,70003475,2,2023-03-25,5,0.00125,432.29,Broker,136,Rate Shopping,2023-03-28,2023-04-02
91431,70003475,3,2023-04-01,15,0.0025,864.58,Loan Officer,133,Underwriting Conditions,2023-04-02,2023-04-17
91432,70003479,1,2023-02-23,15,0.0025,775.5,Processor,135,Rate Shopping,2023-02-28,2023-03-15
91433,70003479,2,2023-03-10,15,0.0025,775.5,Processor,125,Rate Shopping,2023-03-15,2023-03-30
91434,70003486,1,2023-03-11,5,0.00125,365.05,Broker,138,Rate Shopping,2023-03-13,2023-03-18
91435,70003486,2,2023-03-14,5,0.00125,365.05,Processor,131,Underwriting Conditions,2023-03-18,2023-03-23
91436,70003489,1,2023-03-17,5,0.00125,697.37,Broker,126,Title Issues,2023-03-21,2023-03-26
91437,70003501,1,2023-02-14,5,0.00125,543.02,Processor,139,Underwriting Conditions,2023-02-17,2023-02-22
91438,70003502,1,2023-02-19,5,0.00125,164.58,Processor,133,Appraisal Delay,2023-02-20,2023-02-25
91439,70003503,1,2023-04-14,5,0.00125,579.62,Broker,135,Appraisal Delay,2023-04-19,2023-04-24
91440,70003504,1,2023-03-03,15,0.0025,1077.38,Processor,130,Appraisal Delay,2023-03-07,2023-03-22
91441,70003504,2,2023-03-18,5,0.00125,538.69,Broker,129,Appraisal Delay,2023-03-22,2023-03-27
91442,70003504,3,2023-03-23,15,0.0025,1077.38,Processor,126,Title Issues,2023-03-27,2023-04-11
91443,70003509,1,2023-05-07,15,0.0025,1056.54,Processor,128,Title Issues,2023-05-08,2023-05-23
91444,70003519,1,2023-04-21,15,0.0025,1317.48,Processor,130,Rate Shopping,2023-04-23,2023-05-08
91445,70003519,2,2023-05-06,5,0.00125,658.74,Broker,134,Title Issues,2023-05-08,2023-05-13
91446,70003523,1,2023-02-23,5,0.00125,307.96,Broker,132,Borrower Delay,2023-02-24,2023-03-01
91447,70003525,1,2023-02-18,5,0.00125,857.99,Processor,130,Title Issues,2023-02-22,2023-02-27
91448,70003525,2,2023-02-23,15,0.0025,1715.99,Loan Officer,129,Borrower Delay,2023-02-27,2023-03-14
91449,70003528,1,2023-03-31,5,0.00125,305.44,Broker,139,Borrower Delay,2023-04-04,2023-04-09
91450,70003528,2,2023-04-07,15,0.0025,610.89,Loan Officer,136,Rate Shopping,2023-04-09,2023-04-24
91451,70003539,1,2023-02-22,5,0.00125,389.56,Processor,132,Title Issues,2023-02-23,2023-02-28
91452,70003541,1,2023-02-24,5,0.00125,487.89,Broker,130,Borrower Delay,2023-02-28,2023-03-05
91453,70003545,1,2023-04-01,15,0.0025,940.41,Processor,127,Title Issues,2023-04-06,2023-04-21
91454,70003548,1,2023-03-10,15,0.0025,1150.5,Loan Officer,127,Appraisal Delay,2023-03-15,2023-03-30
91455,70003551,1,2023-05-05,5,0.00125,324.36,Loan Officer,133,Title Issues,2023-05-06,2023-05-11
91456,70003551,2,2023-05-06,15,0.0025,648.71,Loan Officer,125,Title Issues,2023-05-11,2023-05-26
91457,70003553,1,2023-05-16,5,0.00125,753.69,Processor,138,Appraisal Delay,2023-05-18,2023-05-23
91458,70003556,1,2023-03-13,5,0.00125,521.04,Processor,134,Rate Shopping,2023-03-16,2023-03-21
91459,70003563,1,2023-03-26,15,0.0025,1190.72,Broker,139,Underwriting Conditions,2023-03-27,2023-04-11
91460,70003566,1,2023-02-21,5,0.00125,392.69,Processor,137,Title Issues,2023-02-24,2023-03-01
91461,70003566,2,2023-02-27,5,0.00125,392.69,Loan Officer,125,Rate Shopping,2023-03-01,2023-03-06
91462,70003569,1,2023-04-16,5,0.00125,393.55,Loan Officer,133,Title Issues,2023-04-18,2023-04-23
91463,70003570,1,2023-02-25,5,0.00125,272.0,Loan Officer,137,Underwriting Conditions,2023-02-27,2023-03-04
91464,70003570,2,2023-03-01,15,0.0025,543.99,Broker,136,Underwriting Conditions,2023-03-04,2023-03-19
91465,70003570,3,2023-03-14,15,0.0025,543.99,Loan Officer,137,Appraisal Delay,2023-03-19,2023-04-03
91466,70003570,4,2023-03-31,15,0.0025,543.99,Processor,135,Rate Shopping,2023-04-03,2023-04-18
91467,70003574,1,2023-03-02,5,0.00125,578.38,Broker,137,Title Issues,2023-03-04,2023-03-09
91468,70003574,2,2023-03-04,5,0.00125,578.38,Processor,127,Underwriting Conditions,2023-03-09,2023-03-14
91469,70003574,3,2023-03-09,15,0.0025,1156.76,Broker,139,Title Issues,2023-03-14,2023-03-29
91470,70003575,1,2023-04-22,5,0.00125,689.66,Broker,130,Title Issues,2023-04-26,2023-05-01
91471,70003575,2,2023-04-27,5,0.00125,689.66,Broker,135,Title Issues,2023-05-01,2023-05-06
91472,70003577,1,2023-02-17,5,0.00125,462.58,Broker,138,Underwriting Conditions,2023-02-21,2023-02-26
91473,70003577,2,2023-02-21,5,0.00125,462.58,Processor,130,Rate Shopping,2023-02-26,2023-03-03
91474,70003578,1,2023-04-14,15,0.0025,295.18,Loan Officer,127,Appraisal Delay,2023-04-18,2023-05-03
91475,70003579,1,2023-05-01,15,0.0025,1293.98,Loan Officer,138,Rate Shopping,2023-05-03,2023-05-18
91476,70003579,2,2023-05-15,15,0.0025,1293.98,Broker,131,Borrower Delay,2023-05-18,2023-06-02
91477,70003580,1,2023-04-05,5,0.00125,395.58,Processor,136,Underwriting Conditions,2023-04-10,2023-04-15
91478,70003580,2,2023-04-14,5,0.00125,395.58,Loan Officer,137,Title Issues,2023-04-15,2023-04-20
91479,70003584,1,2023-03-23,15,0.0025,1313.02,Loan Officer,130,Title Issues,2023-03-26,2023-04-10
91480,70003595,1,2023-03-03,15,0.0025,975.88,Processor,130,Borrower Delay,2023-03-04,2023-03-19
91481,70003598,1,2023-03-30,15,0.0025,1357.52,Broker,136,Title Issues,2023-04-03,2023-04-18
91482,70003598,2,2023-04-15,5,0.00125,678.76,Processor,139,Underwriting Conditions,2023-04-18,2023-04-23
91483,70003600,1,2023-05-15,5,0.00125,331.62,Broker,131,Appraisal Delay,2023-05-17,2023-05-22
91484,70003602,1,2023-03-01,15,0.0025,668.48,Broker,139,Rate Shopping,2023-03-04,2023-03-19
91485,70003604,1,2023-02-20,5,0.00125,354.68,Loan Officer,126,Rate Shopping,2023-02-21,2023-02-26
91486,70003604,2,2023-02-25,15,0.0025,709.37,Loan Officer,127,Borrower Delay,2023-02-26,2023-03-13
91487,70003605,1,2023-03-30,5,0.00125,489.73,Processor,129,Appraisal Delay,2023-04-03,2023-04-08
91488,70003614,1,2023-04-09,15,0.0025,614.05,Loan Officer,125,Title Issues,2023-04-12,2023-04-27
91489,70003616,1,2023-02-28,5,0.00125,403.79,Broker,136,Rate Shopping,2023-03-01,2023-03-06
91490,70003616,2,2023-03-02,5,0.00125,403.79,Processor,137,Underwriting Conditions,2023-03-06,2023-03-11
91491,70003617,1,2023-02-15,15,0.0025,2082.64,Processor,127,Borrower Delay,2023-02-20,2023-03-07
91492,70003617,2,2023-03-03,15,0.0025,2082.64,Broker,133,Borrower Delay,2023-03-07,2023-03-22
91493,70003617,3,2023-03-19,15,0.0025,2082.64,Processor,136,Borrower Delay,2023-03-22,2023-04-06
91494,70003624,1,2023-04-11,15,0.0025,817.38,Broker,129,Borrower Delay,2023-04-16,2023-05-01
91495,70003624,2,2023-04-26,5,0.00125,408.69,Loan Officer,134,Borrower Delay,2023-05-01,2023-05-06
91496,70003625,1,2023-03-08,5,0.00125,1279.71,Loan Officer,130,Borrower Delay,2023-03-09,2023-03-14
91497,70003625,2,2023-03-09,15,0.0025,2559.42,Processor,135,Appraisal Delay,2023-03-14,2023-03-29
91498,70003626,1,2023-04-08,15,0.0025,618.04,Loan Officer,136,Rate Shopping,2023-04-10,2023-04-25
91499,70003628,1,2023-02-01,15,0.0025,587.0,Broker,132,Appraisal Delay,2023-02-02,2023-02-17
91500,70003636,1,2023-03-07,15,0.0025,1107.94,Loan Officer,138,Rate Shopping,2023-03-10,2023-03-25
91501,70003636,2,2023-03-20,5,0.00125,553.97,Processor,135,Title Issues,2023-03-25,2023-03-30
91502,70003638,1,2023-02-18,5,0.00125,1032.19,Loan Officer,139,Borrower Delay,2023-02-22,2023-02-27
91503,70003638,2,2023-02-24,5,0.00125,1032.19,Broker,129,Borrower Delay,2023-02-27,2023-03-04
91504,70003638,3,2023-02-28,15,0.0025,2064.38,Loan Officer,133,Underwriting Conditions,2023-03-04,2023-03-19
91505,70003640,1,2023-04-23,15,0.0025,1129.61,Processor,138,Rate Shopping,2023-04-28,2023-05-13
91506,70003641,1,2023-05-07,15,0.0025,1102.02,Loan Officer,125,Appraisal Delay,2023-05-09,2023-05-24
91507,70003643,1,2023-03-21,5,0.00125,313.18,Processor,139,Title Issues,2023-03-24,2023-03-29
91508,70003647,1,2023-02-11,5,0.00125,934.32,Processor,134,Appraisal Delay,2023-02-15,2023-02-20
91509,70003655,1,2023-05-01,15,0.0025,1085.62,Loan Officer,129,Underwriting Conditions,2023-05-04,2023-05-19
91510,70003655,2,2023-05-16,15,0.0025,1085.62,Processor,136,Rate Shopping,2023-05-19,2023-06-03
91511,70003657,1,2023-03-14,5,0.00125,363.61,Processor,127,Underwriting Conditions,2023-03-16,2023-03-21
91512,70003657,2,2023-03-20,15,0.0025,727.22,Processor,139,Title Issues,2023-03-21,2023-04-05
91513,70003658,1,2023-04-14,5,0.00125,279.09,Processor,125,Title Issues,2023-04-19,2023-04-24
91514,70003658,2,2023-04-21,5,0.00125,279.09,Broker,133,Underwriting Conditions,2023-04-24,2023-04-29
91515,70003665,1,2023-02-20,5,0.00125,531.99,Loan Officer,138,Rate Shopping,2023-02-25,2023-03-02
91516,70003666,1,2023-05-08,15,0.0025,1719.19,Broker,126,Appraisal Delay,2023-05-12,2023-05-27
91517,70003666,2,2023-05-22,5,0.00125,859.6,Broker,130,Title Issues,2023-05-27,2023-06-01
91518,70003678,1,2023-03-23,5,0.00125,218.08,Broker,127,Title Issues,2023-03-25,2023-03-30
91519,70003679,1,2023-02-25,5,0.00125,833.67,Processor,128,Appraisal Delay,2023-03-02,2023-03-07
91520,70003689,1,2023-04-18,15,0.0025,946.14,Loan Officer,133,Title Issues,2023-04-19,2023-05-04
91521,70003690,1,2023-03-01,15,0.0025,1029.24,Processor,129,Borrower Delay,2023-03-02,2023-03-17
91522,70003690,2,2023-03-13,15,0.0025,1029.24,Loan Officer,134,Underwriting Conditions,2023-03-17,2023-04-01
91523,70003690,3,2023-03-28,15,0.0025,1029.24,Processor,129,Underwriting Conditions,2023-04-01,2023-04-16
91524,70003690,4,2023-04-14,15,0.0025,1029.24,Processor,130,Appraisal Delay,2023-04-16,2023-05-01
91525,70003692,1,2023-03-31,15,0.0025,2130.31,Loan Officer,133,Rate Shopping,2023-04-04,2023-04-19
91526,70003692,2,2023-04-14,15,0.0025,2130.31,Loan Officer,127,Appraisal Delay,2023-04-19,2023-05-04
91527,70003696,1,2023-04-28,5,0.00125,371.89,Processor,137,Borrower Delay,2023-05-02,2023-05-07
91528,70003696,2,2023-05-06,15,0.0025,743.79,Loan Officer,136,Borrower Delay,2023-05-07,2023-05-22
91529,70003698,1,2023-02-20,15,0.0025,1187.68,Processor,134,Rate Shopping,2023-02-21,2023-03-08
91530,70003699,1,2023-02-05,5,0.00125,632.68,Broker,137,Borrower Delay,2023-02-07,2023-02-12
91531,70003700,1,2023-03-27,15,0.0025,980.7,Broker,130,Title Issues,2023-03-28,2023-04-12
91532,70003700,2,2023-04-08,5,0.00125,490.35,Processor,125,Rate Shopping,2023-04-12,2023-04-17
91533,70003700,3,2023-04-15,15,0.0025,980.7,Processor,137,Appraisal Delay,2023-04-17,2023-05-02
91534,70003701,1,2023-03-09,5,0.00125,750.54,Loan Officer,138,Rate Shopping,2023-03-13,2023-03-18
91535,70003701,2,2023-03-13,5,0.00125,750.54,Loan Officer,135,Underwriting Conditions,2023-03-18,2023-03-23
91536,70003702,1,2023-03-20,15,0.0025,1189.66,Processor,126,Rate Shopping,2023-03-25,2023-04-09
91537,70003702,2,2023-04-04,15,0.0025,1189.66,Processor,136,Borrower Delay,2023-04-09,2023-04-24
91538,70003703,1,2023-04-19,5,0.00125,690.14,Loan Officer,130,Underwriting Conditions,2023-04-22,2023-04-27
91539,70003704,1,2023-01-28,15,0.0025,1184.15,Broker,133,Appraisal Delay,2023-02-01,2023-02-16
91540,70003706,1,2023-03-28,15,0.0025,548.18,Loan Officer,136,Underwriting Conditions,2023-03-31,2023-04-15
91541,70003712,1,2023-04-08,5,0.00125,920.41,Processor,132,Title Issues,2023-04-12,2023-04-17
91542,70003712,2,2023-04-15,15,0.0025,1840.81,Loan Officer,128,Title Issues,2023-04-17,2023-05-02
91543,70003712,3,2023-05-01,15,0.0025,1840.81,Processor,134,Borrower Delay,2023-05-02,2023-05-17
91544,70003712,4,2023-05-14,15,0.0025,1840.81,Loan Officer,136,Rate Shopping,2023-05-17,2023-06-01
91545,70003714,1,2023-02-05,15,0.0025,502.67,Loan Officer,136,Appraisal Delay,2023-02-08,2023-02-23
91546,70003715,1,2023-02-20,15,0.0025,1953.8,Loan Officer,136,Title Issues,2023-02-24,2023-03-11
91547,70003715,2,2023-03-08,15,0.0025,1953.8,Broker,126,Rate Shopping,2023-03-11,2023-03-26
91548,70003717,1,2023-04-02,5,0.00125,352.55,Broker,135,Title Issues,2023-04-05,2023-04-10
91549,70003719,1,2023-02-11,5,0.00125,491.81,Loan Officer,138,Appraisal Delay,2023-02-12,2023-02-17
91550,70003719,2,2023-02-14,5,0.00125,491.81,Broker,134,Appraisal Delay,2023-02-17,2023-02-22
91551,70003726,1,2023-03-08,5,0.00125,462.7,Processor,136,Rate Shopping,2023-03-11,2023-03-16
91552,70003728,1,2023-03-11,5,0.00125,831.02,Broker,133,Rate Shopping,2023-03-15,2023-03-20
91553,70003735,1,2023-01-29,5,0.00125,499.75,Broker,131,Borrower Delay,2023-01-31,2023-02-05
91554,70003735,2,2023-02-01,15,0.0025,999.5,Broker,139,Rate Shopping,2023-02-05,2023-02-20
91555,70003735,3,2023-02-15,15,0.0025,999.5,Broker,139,Title Issues,2023-02-20,2023-03-07
91556,70003735,4,2023-03-05,15,0.0025,999.5,Processor,129,Underwriting Conditions,2023-03-07,2023-03-22
91557,70003750,1,2023-04-09,5,0.00125,562.27,Loan Officer,129,Appraisal Delay,2023-04-10,2023-04-15
91558,70003756,1,2023-02-27,15,0.0025,977.15,Broker,135,Rate Shopping,2023-03-02,2023-03-17
91559,70003756,2,2023-03-15,15,0.0025,977.15,Broker,129,Borrower Delay,2023-03-17,2023-04-01
91560,70003764,1,2023-04-15,15,0.0025,763.39,Loan Officer,127,Appraisal Delay,2023-04-16,2023-05-01
91561,70003767,1,2023-04-28,15,0.0025,1545.89,Processor,128,Underwriting Conditions,2023-05-01,2023-05-16
91562,70003768,1,2023-02-22,15,0.0025,824.2,Processor,139,Borrower Delay,2023-02-25,2023-03-12
91563,70003769,1,2023-05-22,15,0.0025,582.13,Processor,134,Title Issues,2023-05-25,2023-06-09
91564,70003779,1,2023-03-09,15,0.0025,591.83,Processor,139,Borrower Delay,2023-03-11,2023-03-26
91565,70003779,2,2023-03-25,15,0.0025,591.83,Loan Officer,138,Underwriting Conditions,2023-03-26,2023-04-10
91566,70003784,1,2023-04-20,15,0.0025,681.25,Broker,126,Appraisal Delay,2023-04-23,2023-05-08
91567,70003789,1,2023-04-07,5,0.00125,900.52,Broker,133,Appraisal Delay,2023-04-08,2023-04-13
91568,70003792,1,2023-02-20,5,0.00125,998.0,Loan Officer,135,Title Issues,2023-02-21,2023-02-26
91569,70003792,2,2023-02-24,5,0.00125,998.0,Broker,134,Rate Shopping,2023-02-26,2023-03-03
91570,70003793,1,2023-04-16,5,0.00125,375.17,Broker,132,Appraisal Delay,2023-04-19,2023-04-24
91571,70003797,1,2023-04-30,5,0.00125,707.15,Loan Officer,129,Rate Shopping,2023-05-03,2023-05-08
91572,70003798,1,2023-04-18,5,0.00125,548.51,Processor,138,Appraisal Delay,2023-04-19,2023-04-24
91573,70003801,1,2023-02-14,5,0.00125,359.91,Broker,139,Title Issues,2023-02-19,2023-02-24
91574,70003808,1,2023-03-09,5,0.00125,366.09,Processor,135,Borrower Delay,2023-03-10,2023-03-15
91575,70003808,2,2023-03-12,15,0.0025,732.18,Broker,133,Rate Shopping,2023-03-15,2023-03-30
91576,70003813,1,2023-02-18,15,0.0025,1984.17,Broker,138,Appraisal Delay,2023-02-20,2023-03-07
91577,70003813,2,2023-03-05,5,0.00125,992.09,Loan Officer,135,Rate Shopping,2023-03-07,2023-03-12
91578,70003816,1,2023-02-01,15,0.0025,767.02,Broker,128,Appraisal Delay,2023-02-06,2023-02-21
91579,70003816,2,2023-02-17,5,0.00125,383.51,Loan Officer,135,Borrower Delay,2023-02-21,2023-02-26
91580,70003819,1,2023-03-29,15,0.0025,1152.86,Loan Officer,125,Borrower Delay,2023-04-02,2023-04-17
91581,70003819,2,2023-04-12,5,0.00125,576.43,Processor,134,Appraisal Delay,2023-04-17,2023-04-22
91582,70003819,3,2023-04-19,15,0.0025,1152.86,Broker,134,Underwriting Conditions,2023-04-22,2023-05-07
91583,70003819,4,2023-05-03,15,0.0025,1152.86,Processor,135,Borrower Delay,2023-05-07,2023-05-22
91584,70003823,1,2023-03-08,5,0.00125,829.59,Processor,128,Borrower Delay,2023-03-13,2023-03-18
91585,70003824,1,2023-02-17,5,0.00125,593.82,Broker,130,Appraisal Delay,2023-02-22,2023-02-27
91586,70003832,1,2023-05-14,15,0.0025,556.13,Broker,125,Underwriting Conditions,2023-05-19,2023-06-03
91587,70003837,1,2023-02-21,15,0.0025,996.92,Loan Officer,125,Appraisal Delay,2023-02-26,2023-03-13
91588,70003837,2,2023-03-09,15,0.0025,996.92,Loan Officer,127,Borrower Delay,2023-03-13,2023-03-28
91589,70003848,1,2023-03-27,15,0.0025,896.7,Broker,125,Appraisal Delay,2023-04-01,2023-04-16
91590,70003850,1,2023-04-07,15,0.0025,734.68,Processor,129,Borrower Delay,2023-04-11,2023-04-26
91591,70003858,1,2023-01-16,5,0.00125,202.86,Processor,130,Title Issues,2023-01-17,2023-01-22
91592,70003859,1,2023-04-07,5,0.00125,901.42,Processor,129,Appraisal Delay,2023-04-11,2023-04-16
91593,70003859,2,2023-04-12,5,0.00125,901.42,Processor,130,Rate Shopping,2023-04-16,2023-04-21
91594,70003863,1,2023-05-02,5,0.00125,755.53,Processor,128,Underwriting Conditions,2023-05-03,2023-05-08
91595,70003863,2,2023-05-07,15,0.0025,1511.06,Processor,132,Appraisal Delay,2023-05-08,2023-05-23
91596,70003863,3,2023-05-19,15,0.0025,1511.06,Broker,136,Appraisal Delay,2023-05-23,2023-06-07
91597,70003863,4,2023-06-04,15,0.0025,1511.06,Broker,137,Title Issues,2023-06-07,2023-06-22
91598,70003865,1,2023-02-22,15,0.0025,1163.8,Loan Officer,137,Title Issues,2023-02-25,2023-03-12
91599,70003865,2,2023-03-08,5,0.00125,581.9,Loan Officer,129,Rate Shopping,2023-03-12,2023-03-17
91600,70003865,3,2023-03-12,15,0.0025,1163.8,Processor,131,Underwriting Conditions,2023-03-17,2023-04-01
91601,70003865,4,2023-03-27,15,0.0025,1163.8,Loan Officer,127,Borrower Delay,2023-04-01,2023-04-16
91602,70003869,1,2023-04-23,5,0.00125,525.88,Broker,126,Rate Shopping,2023-04-27,2023-05-02
91603,70003873,1,2023-04-13,15,0.0025,1004.33,Loan Officer,135,Title Issues,2023-04-18,2023-05-03
91604,70003875,1,2023-05-13,5,0.00125,531.92,Loan Officer,134,Title Issues,2023-05-16,2023-05-21
91605,70003879,1,2023-01-17,15,0.0025,531.08,Loan Officer,127,Borrower Delay,2023-01-20,2023-02-04
91606,70003879,2,2023-01-31,5,0.00125,265.54,Loan Officer,133,Title Issues,2023-02-04,2023-02-09
91607,70003879,3,2023-02-08,15,0.0025,531.08,Loan Officer,137,Title Issues,2023-02-09,2023-02-24
91608,70003881,1,2023-03-25,15,0.0025,1430.86,Processor,138,Rate Shopping,2023-03-29,2023-04-13
91609,70003883,1,2023-02-24,5,0.00125,903.68,Broker,135,Underwriting Conditions,2023-02-25,2023-03-02
91610,70003883,2,2023-02-27,5,0.00125,903.68,Processor,131,Appraisal Delay,2023-03-02,2023-03-07
91611,70003886,1,2023-01-30,5,0.00125,279.28,Broker,137,Underwriting Conditions,2023-02-02,2023-02-07
91612,70003887,1,2023-03-04,5,0.00125,404.81,Loan Officer,128,Appraisal Delay,2023-03-06,2023-03-11
91613,70003888,1,2023-02-14,15,0.0025,1348.83,Processor,127,Rate Shopping,2023-02-19,2023-03-06
91614,70003890,1,2023-03-14,15,0.0025,2182.18,Processor,139,Borrower Delay,2023-03-15,2023-03-30
91615,70003891,1,2023-05-26,5,0.00125,315.2,Broker,139,Underwriting Conditions,2023-05-31,2023-06-05
91616,70003904,1,2023-01-31,15,0.0025,935.35,Loan Officer,128,Rate Shopping,2023-02-01,2023-02-16
91617,70003906,1,2023-04-29,15,0.0025,722.54,Processor,138,Underwriting Conditions,2023-04-30,2023-05-15
91618,70003907,1,2023-02-12,15,0.0025,544.64,Processor,134,Borrower Delay,2023-02-13,2023-02-28
91619,70003907,2,2023-02-23,5,0.00125,272.32,Broker,132,Underwriting Conditions,2023-02-28,2023-03-05
91620,70003909,1,2023-02-21,15,0.0025,560.64,Loan Officer,131,Borrower Delay,2023-02-25,2023-03-12
91621,70003909,2,2023-03-08,5,0.00125,280.32,Broker,131,Title Issues,2023-03-12,2023-03-17
